primarypropertytype,taxparcelidentificationnumber,neighborhood,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,listofallpropertyusetypes,largestpropertyusetype,energystarscore,steamuse,naturalgas,totalghgemissions,zipcode,longitude,age
Self-Storage Facility,7666206065,GREATER DUWAMISH,1,2,25821,0,Self-Storage Facility,Self-Storage Facility,,False,False,1.46,98134.0,-122.33369,98
Refrigerated Warehouse,7666206133,GREATER DUWAMISH,1,2,21870,0,Refrigerated Warehouse,Refrigerated Warehouse,45.0,False,False,7.49,98134.0,-122.33263,68
Warehouse,7666206136,GREATER DUWAMISH,3,1,51664,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,False,True,66.77,98134.0,-122.3325,35
Medical Office,7985400265,DELRIDGE,1,1,43615,0,Medical Office,Medical Office,89.0,False,True,106.35,98126.0,-122.36624,53
Small- and Mid-Sized Office,7985400265,DELRIDGE,1,3,36879,0,Office,Office,26.0,False,False,7.98,98126.0,-122.36624,53
Other,7985400296,DELRIDGE,1,2,28531,0,"Other, Parking",Other,,False,True,92.7,98106.0,-122.36205,21
Warehouse,7985400475,DELRIDGE,1,2,36600,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,80.0,False,False,2.15,98106.0,-122.36175,41
Mixed Use Property,7987400060,SOUTHWEST,1,5,35176,0,"Office, Other",Office,,False,False,7.05,98126.0,-122.37056,19
Low-Rise Multifamily,7995000000,CENTRAL,1,2,29417,0,Multifamily Housing,Multifamily Housing,92.0,False,False,4.31,98144.0,-122.3088,19
Low-Rise Multifamily,8010100300,SOUTHWEST,1,4,33084,0,Multifamily Housing,Multifamily Housing,17.0,False,False,8.46,98116.0,-122.38687,33
K-12 School,8024202285,NORTH,1,1,36701,0,K-12 School,K-12 School,87.0,False,True,47.98,98115.0,-122.30747,64
Low-Rise Multifamily,8029800000,NORTHWEST,1,4,29130,0,Multifamily Housing,Multifamily Housing,84.0,False,True,11.94,98133.0,-122.34175,23
University,8033700190,LAKE UNION,1,2,41293,15243,"College/University, Medical Office",College/University,,False,True,61.68,98103.0,-122.34217,83
Low-Rise Multifamily,8033700215,LAKE UNION,2,4,131034,28681,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,99.0,False,True,110.42,98103.0,-122.34231,8
Warehouse,3573700406,GREATER DUWAMISH,1,1,48890,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,49.0,False,True,61.6,98134.0,-122.33288,82
Small- and Mid-Sized Office,3573700408,GREATER DUWAMISH,1,3,43473,0,Office,Office,3.0,False,False,30.79,98134.0,-122.33322,23
Low-Rise Multifamily,3574000000,NORTHWEST,1,4,24090,0,Multifamily Housing,Multifamily Housing,85.0,False,True,18.95,98103.0,-122.35505,21
Retail Store,3624039009,DELRIDGE,1,1,40265,0,Retail Store,Retail Store,19.0,False,True,35.48,98126.0,-122.36627,33
Retail Store,3624039009,DELRIDGE,1,1,26208,0,Retail Store,Retail Store,79.0,False,True,37.61,98126.0,-122.36627,18
Mid-Rise Multifamily,3624039128,DELRIDGE,1,7,100536,0,"Multifamily Housing, Office, Other",Multifamily Housing,68.0,False,True,61.18,98126.0,-122.36801,45
Low-Rise Multifamily,3624039171,DELRIDGE,1,2,49501,0,Multifamily Housing,Multifamily Housing,56.0,False,False,12.05,98126.0,-122.36822,23
Other,3624039172,DELRIDGE,1,2,27227,0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Pre-school/Daycare, Swimming Pool",Other - Recreation,,False,True,286.89,98106.0,-122.36918,48
Mixed Use Property,3626039053,BALLARD,1,1,42172,0,"Food Service, Other, Other - Education, Other - Entertainment/Public Assembly, Other - Recreation, Social/Meeting Hall",Other - Education,,False,True,152.14,98117.0,-122.37346,97
Small- and Mid-Sized Office,7666206865,DOWNTOWN,1,5,32250,0,Office,Office,92.0,False,True,11.44,98104.0,-122.33394,113
Mixed Use Property,3626039064,NORTHWEST,1,2,38050,0,"Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",Self-Storage Facility,,False,True,147.24,98103.0,-122.35552,94
Retail Store,3626039310,NORTHWEST,1,1,51000,0,Retail Store,Retail Store,95.0,False,True,14.17,98103.0,-122.35731,70
Low-Rise Multifamily,6847700365,EAST,1,4,38041,0,"Multifamily Housing, Parking",Multifamily Housing,58.0,False,True,50.7,98102.0,-122.32768,95
Low-Rise Multifamily,6847700395,EAST,1,4,74516,23222,"Multifamily Housing, Parking",Multifamily Housing,79.0,False,True,18.87,98102.0,-122.32702,115
Low-Rise Multifamily,6847700415,EAST,1,3,32292,0,"Multifamily Housing, Parking",Multifamily Housing,98.0,False,True,36.89,98102.0,-122.32715,100
Low-Rise Multifamily,6848200030,EAST,1,3,45552,0,Multifamily Housing,Multifamily Housing,50.0,False,True,31.43,98104.0,-122.32684,99
Mid-Rise Multifamily,6848200060,EAST,1,9,144995,0,Multifamily Housing,Multifamily Housing,98.0,False,True,145.27,98102.0,-122.32755,62
Low-Rise Multifamily,6848200092,EAST,1,4,22326,0,Multifamily Housing,Multifamily Housing,81.0,False,False,3.96,98102.0,-122.32706,59
Low-Rise Multifamily,6848200100,EAST,1,3,25800,0,Multifamily Housing,Multifamily Housing,81.0,False,True,15.26,98102.0,-122.32717,96
Low-Rise Multifamily,6848200125,EAST,1,3,29528,0,Multifamily Housing,Multifamily Housing,80.0,False,True,59.05,98102.0,-122.3264,75
Mid-Rise Multifamily,6848200246,EAST,1,5,27910,0,"Multifamily Housing, Parking",Multifamily Housing,73.0,False,False,6.01,98102.0,-122.32643,64
Low-Rise Multifamily,6848200250,EAST,1,4,23100,0,Multifamily Housing,Multifamily Housing,84.0,False,False,3.99,98102.0,-122.32644,62
Low-Rise Multifamily,6848200275,EAST,1,4,37509,0,"Multifamily Housing, Parking",Multifamily Housing,38.0,False,True,92.3,98102.0,-122.3258,57
Mixed Use Property,7666206275,GREATER DUWAMISH,1,1,27000,0,"Other, Other - Entertainment/Public Assembly, Self-Storage Facility",Other,,False,False,1.6,98134.0,-122.3337,107
Other,7666206400,GREATER DUWAMISH,1,2,20747,0,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,,False,True,17.45,98134.0,-122.33365,88
Warehouse,7666206455,GREATER DUWAMISH,1,2,40800,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,False,True,27.83,98101.0,-122.33361,95
Small- and Mid-Sized Office,7666206631,GREATER DUWAMISH,1,2,20150,0,Office,Office,80.0,False,False,4.02,98134.0,-122.33378,103
Small- and Mid-Sized Office,7666206865,DOWNTOWN,1,7,36000,0,Office,Office,40.0,False,False,11.73,98104.0,-122.33368,114
Warehouse,7666206990,GREATER DUWAMISH,1,2,41276,0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,,False,True,96.62,98111.0,-122.33487,85
Refrigerated Warehouse,7666207070,GREATER DUWAMISH,1,2,24430,0,"Other, Refrigerated Warehouse",Refrigerated Warehouse,,False,True,23.62,98134.0,-122.33539,86
Small- and Mid-Sized Office,7666207100,GREATER DUWAMISH,1,1,22580,0,Office,Office,90.0,False,True,9.65,98134.0,-122.33469,96
Low-Rise Multifamily,8043800000,SOUTHWEST,1,4,54871,0,"Multifamily Housing, Parking",Multifamily Housing,63.0,False,False,9.89,98136.0,-122.38691,36
Warehouse,8061000025,CENTRAL,1,1,20000,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,18.0,False,True,33.52,98122.0,-122.31641,97
Warehouse,8061000045,CENTRAL,1,1,42000,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,False,True,82.07,98122.0,-122.31529,69
Low-Rise Multifamily,8080400165,EAST,1,4,22553,0,Multifamily Housing,Multifamily Housing,52.0,False,False,5.21,98122.0,-122.31111,95
Low-Rise Multifamily,8080400185,EAST,1,3,27504,0,Multifamily Housing,Multifamily Housing,89.0,False,True,48.3,98122.0,-122.31068,114
Senior Care Community,8080900020,CENTRAL,1,4,63998,0,"Parking, Senior Care Community",Senior Care Community,56.0,False,True,131.69,98122.0,-122.30984,35
Low-Rise Multifamily,8080900110,CENTRAL,1,3,24084,0,Multifamily Housing,Multifamily Housing,62.0,False,True,16.16,98122.0,-122.30907,103
Mid-Rise Multifamily,8080930000,CENTRAL,1,6,439604,156997,"Multifamily Housing, Other",Multifamily Housing,99.0,False,True,178.21,98122.0,-122.3032,19
Self-Storage Facility,3225049017,CENTRAL,1,1,24248,0,"Parking, Self-Storage Facility",Self-Storage Facility,,False,True,0.79,98122.0,-122.31628,61
Mid-Rise Multifamily,3226049228,NORTHWEST,1,9,127230,0,Multifamily Housing,Multifamily Housing,84.0,False,True,32.89,98133.0,-122.33279,53
Low-Rise Multifamily,3226049298,NORTH,1,4,20132,0,Multifamily Housing,Multifamily Housing,47.0,False,False,4.62,98125.0,-122.32285,56
Senior Care Community,3226049568,NORTH,1,6,244500,0,Senior Care Community,Senior Care Community,100.0,False,True,292.8,98133.0,-122.32352,14
Low-Rise Multifamily,3260500000,NORTH,1,4,33034,0,"Multifamily Housing, Parking",Multifamily Housing,92.0,False,False,4.49,98125.0,-122.31292,43
Low-Rise Multifamily,3274900000,NORTH,1,4,88096,0,"Multifamily Housing, Swimming Pool",Multifamily Housing,39.0,False,False,18.97,98125.0,-122.2937,44
Warehouse,3573201061,GREATER DUWAMISH,1,1,24617,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,False,False,0.75,98134.0,-122.3388,91
Other,3573700130,GREATER DUWAMISH,1,3,127065,84710,"Office, Parking",Parking,,False,False,22.62,98134.0,-122.33137,14
Retail Store,3573700195,GREATER DUWAMISH,1,1,37247,0,Retail Store,Retail Store,69.0,False,True,58.36,98134.0,-122.33017,59
Low-Rise Multifamily,6848200311,EAST,1,4,38521,0,"Multifamily Housing, Parking",Multifamily Housing,72.0,False,False,6.18,98102.0,-122.32636,57
Low-Rise Multifamily,6848200391,EAST,1,4,23968,0,Multifamily Housing,Multifamily Housing,94.0,False,False,4.2,98102.0,-122.32514,60
Mid-Rise Multifamily,7504440000,EAST,1,6,51568,0,Multifamily Housing,Multifamily Housing,70.0,False,True,28.55,98102.0,-122.32764,56
Low-Rise Multifamily,7506000000,EAST,1,4,21312,0,Multifamily Housing,Multifamily Housing,,False,False,2.94,98102.0,-122.32058,37
Small- and Mid-Sized Office,7666207160,GREATER DUWAMISH,1,3,49052,0,"Office, Retail Store",Office,96.0,False,False,10.05,98134.0,-122.3347,113
Warehouse,7666207185,GREATER DUWAMISH,1,2,52110,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,34.0,False,True,25.15,98134.0,-122.3347,123
Small- and Mid-Sized Office,7666207340,GREATER DUWAMISH,1,2,39036,0,"Office, Other",Office,,False,True,39.25,98134.0,-122.33624,86
Small- and Mid-Sized Office,7666207420,GREATER DUWAMISH,1,1,26310,0,"Non-Refrigerated Warehouse, Office, Social/Meeting Hall",Office,96.0,False,True,14.99,98134.0,-122.33475,100
Mid-Rise Multifamily,8083000000,SOUTHWEST,1,6,20078,0,Multifamily Housing,Multifamily Housing,3.0,False,False,6.64,98116.0,-122.38712,27
Mid-Rise Multifamily,8091650000,NORTHEAST,1,6,29866,0,"Multifamily Housing, Office",Multifamily Housing,,False,False,4.31,98105.0,-122.31495,23
Low-Rise Multifamily,8113100005,SOUTHEAST,1,3,191330,0,Multifamily Housing,Multifamily Housing,54.0,False,True,52.73,98118.0,-122.28606,59
Retail Store,8113100170,SOUTHEAST,1,1,37883,0,"Retail Store, Supermarket/Grocery Store",Retail Store,88.0,False,True,413.1,98118.0,-122.28455,57
Low-Rise Multifamily,8113100970,SOUTHEAST,1,3,27320,0,"Multifamily Housing, Parking",Multifamily Housing,63.0,False,False,6.27,98118.0,-122.27633,54
Low-Rise Multifamily,8121270000,NORTHWEST,1,4,29063,0,Multifamily Housing,Multifamily Housing,66.0,False,False,6.0,98133.0,-122.35455,38
K-12 School,8123100005,DELRIDGE,1,3,29874,0,K-12 School,K-12 School,95.0,False,True,54.27,98126.0,-122.37564,61
Low-Rise Multifamily,8127700470,MAGNOLIA / QUEEN ANNE,1,2,22252,0,Multifamily Housing,Multifamily Housing,96.0,False,False,2.86,98199.0,-122.39786,75
Worship Facility,8127700530,MAGNOLIA / QUEEN ANNE,1,1,20140,0,"Parking, Worship Facility",Worship Facility,35.0,False,True,47.08,98199.0,-122.39743,58
Self-Storage Facility,3626039349,NORTHWEST,1,2,71874,31389,Self-Storage Facility,Self-Storage Facility,,False,True,44.97,98133.0,-122.35623,33
Mid-Rise Multifamily,3630700000,MAGNOLIA / QUEEN ANNE,1,5,52020,0,Multifamily Housing,Multifamily Housing,88.0,False,True,23.83,98119.0,-122.36169,20
Mid-Rise Multifamily,3640300000,EAST,1,7,39750,9620,"Multifamily Housing, Parking",Multifamily Housing,24.0,False,True,20.02,98102.0,-122.32757,32
Small- and Mid-Sized Office,3646100005,CENTRAL,1,2,39953,0,Office,Office,93.0,False,True,28.05,98144.0,-122.30155,52
Low-Rise Multifamily,55696400000,CENTRAL,1,4,157724,0,"Multifamily Housing, Office, Parking, Retail Store",Multifamily Housing,,False,True,43.68,98144.0,-122.3017,13
Senior Care Community,3646100065,CENTRAL,1,4,94370,0,Senior Care Community,Senior Care Community,64.0,False,True,89.72,98144.0,-122.30257,22
Retail Store,3646100320,CENTRAL,1,2,21200,0,"Office, Retail Store",Retail Store,15.0,False,False,11.69,98144.0,-122.3017,25
Supermarket / Grocery Store,3646100390,CENTRAL,1,1,30630,0,"Other, Supermarket/Grocery Store",Supermarket/Grocery Store,27.0,False,False,42.24,98144.0,-122.30189,43
Retail Store,3646100390,CENTRAL,1,2,23421,0,"Bank Branch, Retail Store",Retail Store,25.0,False,False,13.22,98144.0,-122.30189,43
Low-Rise Multifamily,3656500000,NORTHWEST,1,4,30386,0,"Multifamily Housing, Retail Store",Multifamily Housing,,False,False,5.04,98103.0,-122.35566,17
Mid-Rise Multifamily,3658700305,NORTHEAST,1,5,80701,0,"Multifamily Housing, Parking",Multifamily Housing,99.0,False,False,13.39,98115.0,-122.3171,35
K-12 School,7518503620,BALLARD,1,3,117116,0,K-12 School,K-12 School,83.0,False,True,256.31,98117.0,-122.38051,92
Worship Facility,7518505195,BALLARD,1,2,24120,0,Worship Facility,Worship Facility,66.0,False,True,31.54,98117.0,-122.38238,95
Worship Facility,7518507190,BALLARD,1,3,35736,0,"Office, Worship Facility",Worship Facility,88.0,False,True,51.15,98117.0,-122.38502,94
Low-Rise Multifamily,7518508938,BALLARD,1,4,46686,0,"Multifamily Housing, Parking",Multifamily Housing,93.0,False,True,8.04,98117.0,-122.38726,35
Low-Rise Multifamily,7532850000,NORTH,1,2,20261,0,"Multifamily Housing, Parking",Multifamily Housing,96.0,False,False,3.41,98115.0,-122.32788,28
Warehouse,7666207461,GREATER DUWAMISH,1,1,51050,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,10.0,False,True,27.75,98134.0,-122.33644,82
Retail Store,7666207515,GREATER DUWAMISH,1,2,21900,0,Retail Store,Retail Store,40.0,False,True,42.66,98134.0,-122.33475,69
Distribution Center,7666207585,GREATER DUWAMISH,1,1,16300,0,Distribution Center,Distribution Center,100.0,False,True,1.6,98134.0,-122.33843,71
Warehouse,7666207605,GREATER DUWAMISH,1,1,33462,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,1.0,False,False,9.67,98134.0,-122.33735,59
Mixed Use Property,7666207610,GREATER DUWAMISH,1,1,35310,0,"Non-Refrigerated Warehouse, Other, Refrigerated Warehouse",Other,,False,True,44.68,98134.0,-122.33862,71
Low-Rise Multifamily,8129700840,LAKE UNION,1,4,23420,0,"Multifamily Housing, Parking",Multifamily Housing,,False,False,2.94,98103.0,-122.35467,57
Mid-Rise Multifamily,8139000000,BALLARD,1,7,239054,0,Multifamily Housing,Multifamily Housing,48.0,False,True,422.31,98115.0,-122.40974,55
High-Rise Multifamily,8155700000,EAST,1,10,101706,0,Multifamily Housing,Multifamily Housing,42.0,False,True,263.37,98101.0,-122.32611,63
Other,8159100110,GREATER DUWAMISH,1,3,36140,0,Other,Other,,False,False,32.44,98108.0,-122.32323,61
Other,8170100120,DOWNTOWN,1,2,47963,21384,"Other - Mall, Parking",Other - Mall,,False,True,298.91,98144.0,-122.31678,32
Warehouse,8170100295,DOWNTOWN,1,1,23903,0,"Non-Refrigerated Warehouse, Worship Facility",Non-Refrigerated Warehouse,65.0,False,True,14.37,98104.0,-122.31936,93
Self-Storage Facility,3658700540,NORTHEAST,1,3,22522,0,Self-Storage Facility,Self-Storage Facility,,False,True,23.52,98115.0,-122.31715,76
Self-Storage Facility,3658700555,NORTHEAST,1,4,38959,0,Self-Storage Facility,Self-Storage Facility,,False,True,23.84,98115.0,-122.31697,27
Low-Rise Multifamily,3667500025,CENTRAL,1,3,27840,7031,"Multifamily Housing, Parking",Multifamily Housing,17.0,False,True,17.75,98112.0,-122.30702,97
Low-Rise Multifamily,3667500085,CENTRAL,1,3,20739,0,Multifamily Housing,Multifamily Housing,19.0,False,False,5.69,98112.0,-122.30709,45
Warehouse,3683900005,GREATER DUWAMISH,1,2,25955,0,"Non-Refrigerated Warehouse, Office, Other - Services",Non-Refrigerated Warehouse,,False,False,8.49,98144.0,-122.30519,95
Low-Rise Multifamily,3726800210,GREATER DUWAMISH,1,3,25120,0,Multifamily Housing,Multifamily Housing,98.0,False,True,17.11,98144.0,-122.30877,98
High-Rise Multifamily,7548800025,GREATER DUWAMISH,1,15,73898,0,Multifamily Housing,Multifamily Housing,75.0,False,True,71.71,98144.0,-122.31551,52
Restaurant,4088803835,LAKE UNION,1,2,34072,0,Restaurant,Restaurant,,False,True,226.81,98109.0,-122.33988,61
Low-Rise Multifamily,7549800395,GREATER DUWAMISH,1,3,36383,7030,"Multifamily Housing, Office, Parking",Multifamily Housing,,False,True,20.67,98108.0,-122.31379,22
Low-Rise Multifamily,7556600000,NORTHEAST,1,2,136752,0,Multifamily Housing,Multifamily Housing,54.0,False,True,57.59,98115.0,-122.26558,51
Low-Rise Multifamily,7556800000,NORTHEAST,1,3,120701,0,"Multifamily Housing, Parking",Multifamily Housing,69.0,False,False,20.39,98115.0,-122.26403,46
Low-Rise Multifamily,7559300000,NORTHWEST,1,4,54238,0,Multifamily Housing,Multifamily Housing,32.0,False,True,9.63,98103.0,-122.35297,17
Mid-Rise Multifamily,7569000000,DELRIDGE,1,6,41310,0,Multifamily Housing,Multifamily Housing,88.0,False,False,6.68,98126.0,-122.37111,21
Mid-Rise Multifamily,7579200050,SOUTHWEST,1,7,113204,28234,"Multifamily Housing, Parking",Multifamily Housing,57.0,False,True,79.3,98116.0,-122.38642,9
Mid-Rise Multifamily,7579200155,SOUTHWEST,1,7,156605,0,"Multifamily Housing, Parking",Multifamily Housing,99.0,False,True,85.27,98116.0,-122.38583,15
Mixed Use Property,7579200295,SOUTHWEST,1,5,163699,0,"Multifamily Housing, Office, Parking",Multifamily Housing,75.0,False,False,28.7,98116.0,-122.38371,32
K-12 School,5392100055,EAST,1,4,46100,0,"K-12 School, Parking",K-12 School,75.0,True,True,78.19,98104.0,-122.32481,100
Mid-Rise Multifamily,5438300000,EAST,1,5,51910,0,Multifamily Housing,Multifamily Housing,63.0,False,True,30.26,98102.0,-122.32764,45
Low-Rise Multifamily,5452700000,MAGNOLIA / QUEEN ANNE,1,4,20506,0,Multifamily Housing,Multifamily Housing,,False,False,3.77,98119.0,-122.3639,36
High-Rise Multifamily,5455000000,MAGNOLIA / QUEEN ANNE,1,11,52334,0,Multifamily Housing,Multifamily Housing,54.0,False,False,8.38,98119.0,-122.36293,60
Low-Rise Multifamily,5457300280,MAGNOLIA / QUEEN ANNE,1,4,48423,0,Multifamily Housing,Multifamily Housing,90.0,False,False,6.85,98109.0,-122.35515,60
Low-Rise Multifamily,6300000530,NORTHWEST,1,3,20980,0,"Multifamily Housing, Parking",Multifamily Housing,96.0,False,False,2.76,98133.0,-122.3424,39
Low-Rise Multifamily,8911000020,NORTHWEST,1,3,30200,0,"Multifamily Housing, Parking",Multifamily Housing,76.0,False,False,5.09,98133.0,-122.35504,37
Low-Rise Multifamily,8911000040,NORTHWEST,1,3,28190,0,"Multifamily Housing, Parking",Multifamily Housing,92.0,False,False,4.02,98133.0,-122.35496,24
Worship Facility,8911000155,NORTHWEST,1,2,21936,0,Worship Facility,Worship Facility,96.0,False,True,28.78,98133.0,-122.35498,72
Mid-Rise Multifamily,8942200000,CENTRAL,1,7,109884,0,"Multifamily Housing, Office, Parking, Pre-school/Daycare",Multifamily Housing,62.0,False,True,70.14,98122.0,-122.3077,20
Other,8822900840,NORTH,1,1,25406,0,"Personal Services (Health/Beauty, Dry Cleaning, etc)","Personal Services (Health/Beauty, Dry Cleaning, etc)",,False,True,41.96,98125.0,-122.2956,63
Mid-Rise Multifamily,8944100013,EAST,1,5,30517,0,"Multifamily Housing, Parking",Multifamily Housing,86.0,False,False,4.5,98102.0,-122.326,57
Low-Rise Multifamily,8944110000,MAGNOLIA / QUEEN ANNE,1,3,25368,0,Multifamily Housing,Multifamily Housing,54.0,False,True,22.72,98119.0,-122.36279,94
Low-Rise Multifamily,8944230000,NORTH,6,3,151450,0,"Multifamily Housing, Parking",Multifamily Housing,73.0,False,False,30.12,98125.0,-122.3192,56
Low-Rise Multifamily,8944240000,NORTH,1,4,37760,0,Multifamily Housing,Multifamily Housing,70.0,False,False,7.0,98125.0,-122.31942,45
Low-Rise Multifamily,8945500000,DELRIDGE,1,3,64618,0,"Multifamily Housing, Parking",Multifamily Housing,93.0,False,False,10.43,98106.0,-122.36426,44
High-Rise Multifamily,3905900000,DOWNTOWN,1,12,162865,0,"Multifamily Housing, Retail Store",Multifamily Housing,54.0,False,True,144.45,98121.0,-122.35189,22
Low-Rise Multifamily,3918400030,NORTHWEST,1,4,37580,0,"Multifamily Housing, Parking",Multifamily Housing,82.0,False,False,7.78,98133.0,-122.35594,34
Low-Rise Multifamily,3918400175,NORTHWEST,1,3,25914,0,Multifamily Housing,Multifamily Housing,88.0,False,True,18.42,98133.0,-122.35599,56
